ID,Street Name,Route Number,COUNTY,Screenline,TIP Project,Count Station ID,2005 Count Total,AB 2005 Count,BA 2005 Count,2005 Count,FUN_CLASS,CTP_Type,CTP_CD,TERRAIN_CD,DIVIDED_CD,SPD_LIMIT,LANE_WIDTH,AB_LANES,BA_LANES,MODE,CanWalk,TruckRstr
24402,Florida Ave                         ,            ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27152,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
9824,Haywood Rd                          ,19 Bus      ,Buncombe        ,0,         ,1000096,12540,5500,5500,11000,4,Other Major Thoroughfares  ,4,4,2,20,12,1,1,1   ,1,0
24405,Dorchester Ave                      ,            ,Buncombe        ,0,         ,       ,0,0,0,0,4,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
9806,Haywood Rd                          ,19 Bus      ,Buncombe        ,0,         ,1000121,13680,6000,6000,12000,4,Other Major Thoroughfares  ,4,4,2,20,12,1,1,1   ,1,0
10002,Louisiana Ave                       ,1332        ,Buncombe        ,0,         ,1000095,6695,3250,3250,6500,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
9850,Haywood Rd                          ,19 Bus      ,Buncombe        ,0,         ,       ,0,0,0,0,4,Other Major Thoroughfares  ,4,4,2,20,12,1,1,1   ,1,0
23700,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
24322,Hanover St                          ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
23636,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
23637,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
8861,State St                            ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
8955,Swannonoa Ave                       ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,25,12,1,1,1   ,1,0
23635,State St                            ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
24320,Hanover St                          ,            ,Buncombe        ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,35,12,1,1,1   ,1,0
24328,Michigan Ave                        ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,0,0,1   ,1,0
8685,State St                            ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
8704,State St                            ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
10880,I-240 EB                            ,240         ,Buncombe        ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,55,12,2,0,1   ,1,0
9743,Westwood Pl                         ,1855        ,Buncombe        ,0,         ,       ,0,0,0,0,0,Minor Thoroughfares        ,5,4,0,30,12,1,1,1   ,1,0
10129,I-240 WB Ramp                       ,240         ,Buncombe        ,0,         ,       ,0,0,0,0,1,Freeways                   ,1,4,1,35,12,0,1,1   ,1,0
9665,Haywood Rd                          ,3548        ,Buncombe        ,0,         ,       ,0,0,0,0,4,Other Major Thoroughfares  ,4,4,2,35,12,1,1,1   ,1,0
23647,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
24355,Dryman Mountain Rd                  ,1338        ,Buncombe        ,0,         ,1000231,3090,1500,1500,3000,5,Minor Thoroughfares        ,5,3,0,35,11,1,1,1   ,1,0
23778,Mount Carmel Rd                     ,1369        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
23776,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
23779,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
23774,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
16431,Old Leicester Hwy                   ,1002        ,Buncombe        ,0,         ,1000236,6386,3100,3100,6200,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
23775,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
16043,Lees Creek Rd                       ,1368        ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
15797,Gorman Bridge Rd                    ,1357        ,Buncombe        ,0,         ,1000234,1236,600,600,1200,7,Minor Thoroughfares        ,5,4,0,45,12,1,1,1   ,1,0
23735,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
24363,New Leicester Hwy                   ,63          ,Buncombe        ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,2,45,12,2,2,1   ,1,0
15003,Dryman Mountain Rd                  ,1338        ,Buncombe        ,0,         ,1000230,4635,2250,2250,4500,5,Minor Thoroughfares        ,5,3,0,35,11,1,1,1   ,1,0
14143,New Leicester Hwy                   ,63          ,Buncombe        ,0,         ,1000218,30780,13500,13500,27000,3,Other Major Thoroughfares  ,4,4,2,45,12,2,2,1   ,1,0
13891,Old County Home Rd                  ,1315        ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,35,11,1,1,1   ,1,0
23731,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
11180,Cedar Hill Rd                       ,1632        ,Buncombe        ,0,         ,1000213,3399,1650,1650,3300,7,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
11227,Deaverview Rd                       ,1263        ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,35,11,1,1,1   ,1,0
23783,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
15555,Old County Home Rd                  ,1315        ,Buncombe        ,0,         ,1000225,4738,2300,2300,4600,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
14753,Old County Home Rd                  ,1315        ,Buncombe        ,0,         ,1000221,6077,2950,2950,5900,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
15169,New Leicester Hwy                   ,63          ,Buncombe        ,0,         ,1000222,27360,12000,12000,24000,3,Other Major Thoroughfares  ,4,4,2,45,12,2,2,1   ,1,0
15308,New Leicester Hwy                   ,63          ,Buncombe        ,0,         ,1000223,23940,10500,10500,21000,3,Other Major Thoroughfares  ,4,4,2,45,12,2,2,1   ,1,0
15509,Mount Carmel Rd                     ,1369        ,Buncombe        ,0,         ,1000228,7725,3750,3750,7500,7,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
15307,New Leicester Hwy                   ,63          ,Buncombe        ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,2,55,12,2,2,1   ,1,0
15455,Old County Home Rd                  ,1315        ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
23781,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
14532,New Leicester Hwy                   ,63          ,Buncombe        ,0,         ,1000220,34200,15000,15000,30000,3,Other Major Thoroughfares  ,4,4,2,45,12,2,2,1   ,1,0
15504,Old County Home Rd                  ,1315        ,Buncombe        ,0,         ,1000229,4841,2350,2350,4700,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
15317,Old County Home Rd                  ,1315        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
23732,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
12945,Old County Home Rd                  ,1315        ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,35,11,1,1,1   ,1,0
12109,Old County Home Rd                  ,1315        ,Buncombe        ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
12249,New Leicester Hwy                   ,63          ,Buncombe        ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,2,45,12,2,2,1   ,1,0
11593,Bear Creek Rd                       ,1283        ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
23730,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
11510,Bear Creek Rd                       ,1283        ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
13210,Old County Home Rd                  ,1315        ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,35,11,1,1,1   ,1,0
13233,New Leicester Hwy                   ,63          ,Buncombe        ,0,         ,       ,0,0,0,0,3,Other Major Thoroughfares  ,4,4,2,45,12,2,2,1   ,1,0
13236,Eliada Home Rd                      ,            ,Buncombe        ,0,         ,1000217,5047,2450,2450,4900,7,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
12056,Old County Home Rd                  ,1315        ,Buncombe        ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
24370,Mountain Terr                       ,            ,Buncombe        ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,4,0,35,12,0,0,1   ,1,0
24368,Baker Dr                            ,            ,Buncombe        ,0,         ,       ,0,0,0,0,3,Minor Thoroughfares        ,5,4,0,35,12,0,0,1   ,1,0
24371,Rash Rd                             ,            ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,35,12,0,0,1   ,1,0
23737,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27796,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
17498,Old Leicester Hwy                   ,1002        ,Buncombe        ,0,         ,1000237,3502,1700,1700,3400,5,Minor Thoroughfares        ,5,4,0,35,11,1,1,1   ,1,0
29705,Old Leicester Hwy                   ,1002        ,Buncombe        ,0,         ,1000237,3502,1700,1700,3400,5,Minor Thoroughfares        ,5,4,0,35,11,1,1,1   ,1,0
17229,Lees Creek Rd                       ,1368        ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
24361,Mount Carmel Rd                     ,1369        ,Buncombe        ,0,         ,1000226,6386,3100,3100,6200,5,Minor Thoroughfares        ,5,4,0,35,11,1,1,1   ,1,0
27795,Jenkins Valley Rd                   ,1641        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,3,0,35,10,1,1,1   ,1,0
24357,Old Highway 20 Rd                   ,1641        ,Buncombe        ,0,         ,0101596,4017,1950,1950,3900,5,Minor Thoroughfares        ,5,4,0,35,11,1,1,1   ,1,0
23770,Jenkins Valley Rd                   ,1641        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,3,0,35,10,1,1,1   ,1,0
17210,Old Leicester Hwy                   ,1002        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
17230,Old Leicester Hwy                   ,1002        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,11,1,1,1   ,1,0
27794,Old Leicester Hwy                   ,1002        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
24341,Bingham Rd                          ,1350        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
27153,Louisiana Ave                       ,1332        ,Buncombe        ,0,         ,1000080,8343,4050,4050,8100,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
11816,Hazel Mill Rd                       ,1333        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,30,12,1,1,1   ,1,0
12767,Emma Rd                             ,1338        ,Buncombe        ,0,         ,1000081,4944,2400,2400,5300,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
23736,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
13451,Emma Rd                             ,1338        ,Buncombe        ,0,         ,1000233,5356,2600,2600,5200,5,Minor Thoroughfares        ,5,3,0,35,11,1,1,1   ,1,0
27157,Patton Ave                          ,19/23       ,Buncombe        ,0,         ,       ,0,0,0,0,3,Boulevards                 ,3,4,1,45,12,3,3,1   ,1,0
13249,Louisiana Ave                       ,1332        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
14857,Riverview Church Rd                 ,1353        ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,3,0,35,11,1,1,1   ,1,0
23739,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
23132,Riverside Dr                        ,1477        ,Buncombe        ,0,         ,       ,0,0,0,0,4,Other Major Thoroughfares  ,4,4,0,45,12,1,1,1   ,1,0
23746,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
27154,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
12077,New Leicester Hwy                   ,63          ,Buncombe        ,0,         ,1000009,36480,16000,16000,32000,3,Other Major Thoroughfares  ,4,4,2,45,12,2,2,1   ,1,0
11973,Hazel Mill Rd                       ,1333        ,Buncombe        ,0,         ,1000083,7524,3300,3300,7300,7,Minor Thoroughfares        ,5,4,0,30,12,1,1,1   ,1,0
23734,Emma Rd                             ,1338        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
13092,Emma Rd                             ,1338        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
11071,Patton Ave                          ,19/23       ,Buncombe        ,0,         ,1000117,52440,23000,23000,46000,3,Boulevards                 ,3,4,1,45,12,3,3,1   ,1,0
11266,Louisiana Ave                       ,1332        ,Buncombe        ,0,         ,1000097,13390,6500,6500,13000,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
10722,Patton Ave                          ,19/23       ,Buncombe        ,0,         ,       ,0,0,0,0,3,Boulevards                 ,3,4,1,45,12,3,3,1   ,1,0
11960,Louisiana Ave                       ,1332        ,Buncombe        ,0,         ,       ,0,0,0,0,5,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
24343,Gorman Bridge Rd                    ,1357        ,Buncombe        ,0,         ,       ,0,0,0,0,7,Minor Thoroughfares        ,5,4,0,45,12,1,1,1   ,1,0
15634,Riverview Church Rd                 ,1353        ,Buncombe        ,0,         ,1000235,618,300,300,600,7,Minor Thoroughfares        ,5,4,0,35,12,1,1,1   ,1,0
15133,Gorman Bridge Rd                    ,1357        ,Buncombe        ,0,         ,1000232,2266,1100,1100,2200,7,Minor Thoroughfares        ,5,4,0,45,12,1,1,1   ,1,0
27155,Hazel Mill Rd                       ,1333        ,Buncombe        ,0,         ,1000099,4223,2050,2050,4100,3,Minor Thoroughfares        ,5,4,0,30,12,1,1,1   ,1,0
11240,Patton Ave                          ,19/23       ,Buncombe        ,0,         ,       ,0,0,0,0,3,Boulevards                 ,3,4,1,45,12,3,3,1   ,1,0
23749,                                    ,            ,Buncombe        ,0,         ,       ,0,0,0,0,0,Centroid Connector         ,99,0,0,35,12,1,1,1   ,1,0
